SMILES,pKa
CC[NH+](CC)C(C)C(=O)Nc1c(C)cccc1C,8.053333
CC[NH+](CC)C(C)C=C(c1cccs1)c1cccs1,8.9
CC[NH+](CC)C(C)CC(=O)Nc1c(C)cccc1C,9.03
CC[NH+](CC)C(C)CCC(=O)Nc1c(C)cccc1C,9.87
CC[NH+](CC)C(C)CCCC(=O)Nc1c(C)cccc1C,10.1
CC[NH+](CC)C(C)O,10.2
CC[NH+](CC)CC,10.765
CC[NH+](CC)CC(=O)N(C)c1ccccc1C,8.74
CC[NH+](CC)CC(=O)NC1CCCCC1,8.21
CC[NH+](CC)CC(=O)NC1CCc2ccccc21,8.19
CC[NH+](CC)CC(=O)NC1c2ccccc2-c2ccccc21,7.98
CC[NH+](CC)CC(=O)NCc1ccccc1,8.07
CC[NH+](CC)CC(=O)Nc1c(C)cc(C)cc1C,7.9
CC[NH+](CC)CC(=O)Nc1c(C)cccc1C,7.873636
CC[NH+](CC)CC(=O)Nc1cc(C)cc(C)c1,8.01
CC[NH+](CC)CC(=O)Nc1cc(C)ccc1C,7.92
CC[NH+](CC)CC(=O)Nc1ccc(C)cc1,8.13
CC[NH+](CC)CC(=O)Nc1ccc(C)cc1C,7.95
CC[NH+](CC)CC(=O)Nc1ccccc1,8.0
CC[NH+](CC)CC(=O)Nc1ccccc1C,7.95
CC[NH+](CC)CC(C)N=O,10.98
CC[NH+](CC)CC(N=O)C(C)N=O,10.75
CC[NH+](CC)CC(O)CO,9.77
CC[NH+](CC)CC1CO1,8.55
CC[NH+](CC)CCBr,7.0
CC[NH+](CC)CCC(=O)Nc1c(C)cccc1C,8.895
CC[NH+](CC)CCC(C)=O,9.25
CC[NH+](CC)CCC(OC(=O)c1ccccc1)c1ccccc1,7.53
CC[NH+](CC)CCCC#N,9.29
CC[NH+](CC)CCCC(=O)Nc1c(C)cccc1C,9.52
CC[NH+](CC)CCCC(C)=O,10.1
CC[NH+](CC)CCCCC#N,10.08
CC[NH+](CC)CCCCC(=O)Nc1c(C)cccc1C,9.96
CC[NH+](CC)CCCCCC(=O)Nc1c(C)cccc1C,10.24
CC[NH+](CC)CCCCCCC(=O)Nc1c(C)cccc1C,10.24
CC[NH+](CC)CCCN1c2cc(F)ccc2CCc2ccc(F)cc21,7.65
CC[NH+](CC)CCCNC(=O)CN=O,9.54
CC[NH+](CC)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,10.34
CC[NH+](CC)CCN1C(=O)Nc2ccccc2C1c1ccccc1,10.23
CC[NH+](CC)CCNC(=O)[C@H]1C[C@@H]1c1ccccc1,8.9
CC[NH+](CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,9.471667
CC[NH+](CC)CCNc1nc2c(=O)c3cc(C)ccc3[nH]c2s1,8.4
CC[NH+](CC)CCNc1nc2c(=O)c3cc(F)ccc3[nH]c2s1,8.3
CC[NH+](CC)CCNc1nc2c(=O)c3ccccc3[nH]c2s1,9.3
CC[NH+](CC)CCO,9.84
CC[NH+](CC)CCO/N=C1/C[C@H]2C(C)(C)O[C@H]3CC(=O)OC[C@]32[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]12C,9.17
CC[NH+](CC)CCOC(=O)c1ccc2ccccc2c1,7.52
CC[NH+](CC)CCOC(=O)c1ccccc1,8.9
CC[NH+](CC)CCOc1ccc(C(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)cc1,10.84
CC[NH+](CC)CCSC,9.62
CC[NH+](CC)CCSC(C)C,9.32
CC[NH+](CC)CCSC1CCCCC1,8.11
CC[NH+](CC)CCSCC(C)C,8.83
CC[NH+](CC)CCn1ccc(=O)c([O-])c1C,8.57
CC[NH+](CC)Cc1ccccc1,9.44
CC[NH+](CC)Cc1ccccc1OC,10.2
CC[NH+](CC)Cc1cn2nc(-c3ccccc3)cc(C)c2n1,8.79
CC[NH+](CC)Cc1no[n+]([O-])c1C#N,5.8
CC[NH+](CC1CO1)CC1CO1,6.91
CC[NH+](CCO)CC(C)O,8.9
CC[NH+](Cc1ccccc1)Cc1no[n+]([O-])c1C#N,5.58
CC[NH+]1CC1,7.91
CC[NH+]1CCC=C1C,11.88
CC[NH+]1CCCC1,10.96
CC[NH+]1CCCC1C,10.6
CC[NH+]1CCCC=C1C,11.57
CC[NH+]1CCCCC1,10.68
CC[NH+]1CCCCC1C,10.68
CC[NH+]1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,8.9
CC[NH+]1CCN(c2cc(=O)oc3c(C)c(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)ccc23)CC1,7.5
CC[NH+]1CCOCC1,7.72
CC[NH+]1CCc2onc(OC)c2C1,7.0
CC[NH+]1[C@@H](C)[C@@H]1C,9.41
CC[NH+]1[C@@H](C)[C@H]1C,8.57
CC[NH+]=C(N)[NH+]=C(N)Nc1ccc(Cl)cc1,10.82
CC[NH+]=C1Nc2ccccc2C(C)N1,10.8
CC[NH2+]C(C)C,11.03
CC[NH2+]C(C)Cc1cccc(C(F)(F)F)c1,10.0
CC[NH2+]CC,11.05
CC[NH2+]CC(=O)N(CC)CC,8.78
CC[NH2+]CC(=O)Nc1c(C)cccc1C,8.06
CC[NH2+]CCC[C@@]1(c2ccccc2)C=C(c2cc(F)ccc2F)CN1C(=O)N(C)C,10.7
CC[NH2+]Cc1ccc(C)cc1,10.04
CC[NH2+]Cc1ccccc1,9.75
CC[NH3+],10.77
CCc1[nH]c(C)c[nH+]1,8.5
CCc1[nH]c2cc(F)ccc2c1C1CC[NH+](CCCSc2ccc(F)cc2)CC1,9.8
CCc1[nH]cc[nH+]1,7.836667
CCc1c(-c2ccccc2)[nH][nH]c1=O,7.8
CCc1c(-c2ccccc2)[nH]n(-c2ccccc2)c1=O,8.0
CCc1c(C)[nH]n(C)c1=O,3.5
CCc1c(C)nc2c3c(c(C(=O)N(C)C)cn12)CCC(c1ccccc1)O3,6.7
CCc1c(C)nnc(C)c1C,5.17
CCc1c(O)ccc(C(C)C)c1C,10.85
CCc1c([O-])c(=O)ccn1CC,9.93
CCc1c([O-])cc(C)oc1=O,5.3
CCc1c[nH+]ccc1N,9.17
CCc1cc(/N=N/c2ccc(N(C)C)cc2)ccc1C,2.59
CCc1cc(C(=O)[O-])cs1,4.19
CCc1cc(C(C)C)c(O)cc1C,10.91
CCc1cc(C(C)C)ccc1O,10.77
CCc1cc(C)cc(O)c1,10.1
CCc1cc(C)nnc1C,4.73
CCc1cc(Cl)n(C)c2nc3ccccc3c1-2,7.46
CCc1cc(N)cc(N2CCc3ccccc3C2)[nH+]1,9.0
CCc1cc(O)cc(C)c1Cl,9.6
CCc1cc2c(C)cc(=O)oc2cc1O,8.01
CCc1ccc(-n2c(Cl)cc3[nH]c(=O)c(-c4ccccc4)c([O-])c32)cc1,6.0
CCc1ccc(/N=N/c2ccc(N(C)C)cc2)cc1C,2.6
CCc1ccc(/N=N/c2ccc(N(C)C)cc2)cc1CC,2.58
CCc1ccc(C(=O)/C=C/C(=O)[O-])cc1,3.38
CCc1ccc(C(=O)[O-])nc1,5.86
CCc1ccc(C(C)C)cc1O,10.61
CCc1ccc(C)nn1,4.17
CCc1ccc(CCCC[NH+](C)C)cc1,9.9
CCc1ccc(CCC[NH+](C)C)cc1,10.63
CCc1ccc(N)cc1,5.16
CCc1ccc(O)c(C(C)C)c1,10.82
CCc1ccc(O)cc1,10.105
CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(C)=O)CS(=O)(=O)C2,5.8
CCc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,2.16
CCc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(Br)c(C)[nH]c12,5.84
CCc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(C)c(C)[nH]c12,7.57
CCc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(CO)c(C)[nH]c12,7.07
CCc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2cc(C)[nH]c12,7.39
CCc1cccc(C)c1CNc1cc(C(N)=O)cn2c(C)c(C)nc12,6.1
CCc1cccc(CC)c1NC1=[NH+]CCN1,10.606667
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)[O-])OCC3,4.7
CCc1cccc2cc(C(O)C[NH2+]C(C)(C)C)oc12,8.95
CCc1cccc2ccc(O)cc12,9.54
CCc1ccccc1C(=O)N(C1CCC2(CC1)OCCO2)C(Cc1ccc(Cl)cc1)C[NH+](C)C,7.4
CCc1ccccc1C(=O)[O-],3.79
CCc1ccccc1N,4.37
CCc1ccccc1Nc1c2ccccc2nc2ccccc12,7.68
CCc1ccccc1O,10.2
CCc1ccccn1,5.975
CCc1cccnc1,5.57
CCc1cccnn1,3.58
CCc1ccnc2c1ccc1c(CC)ccnc12,5.6
CCc1ccnc2c1ccc1cccnc12,5.44
CCc1ccncc1,5.94
CCc1ccnnc1C,4.03
CCc1cnc(C(=O)[O-])cc1CC,6.58
CCc1cnc2c(ccc3cccnc32)c1,4.98
CCc1cncc(C)c1,5.2
CCc1cnnc(C)c1,4.17
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,7.36
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2,8.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,8.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)CO2,8.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)CCO2,8.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(C)O2,8.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cc(F)cc(F)c1)O2,8.0
CCc1nc2c(-c3ccc(Cl)cc3Cl)ccnc2n1C(CC)C1CC1,3.86
CCc1nc2cc3c(cc2[nH]1)CCCC3,6.64
CCc1nc2cc3ccccc3cc2[nH]1,6.14
CCc1nc2ccccc2[nH]1,6.2
CCc1nn(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,6.645
CCc1nn[n-]n1,5.59
CCc1nsc(=O)[nH]1,6.89
CCc1oc2ccccc2c(=O)c1C(=O)c1cc(Br)c([O-])c(Br)c1,4.72
CCc1oc2ccccc2c(=O)c1C(=O)c1cc(I)c([O-])c(I)c1,4.89
CCc1oc2ccccc2c(=O)c1C(=O)c1ccc(O)cc1,7.74
CCc1oc2ccccc2c1C(=O)Cc1cc(Br)c([O-])c(Br)c1,8.6
CCc1oc2ccccc2c1C(=O)c1cc(Br)c([O-])c(Br)c1,4.5
CCc1oc2ccccc2c1C(=O)c1cc(C)c(O)c(C)c1,8.5
CCc1oc2ccccc2c1C(O)c1cc(Br)c([O-])c(Br)c1,8.8
CCn1c(-c2ccc(OC)cc2)cs/c1=N/c1ccc2oc(=O)ccc2c1,7.63
CCn1c(=O)c2[nH]c(-c3ccccc3)nc2n(CC)c1=O,9.1
CCn1c(=O)nc2sc(S(N)(=O)=O)nn2c1=O,7.3
CCn1c(C)c(C)c2cc(-n3ccccc3=O)nc(NCc3c(C)cccc3C)c21,4.0
CCn1cc(C(=O)OCN(C)C(=O)OC)c(=O)c2ccc(C)nc21,6.0
CCn1cc(C2(c3cccc(-c4cncnc4)c3)[NH+]=C(N)c3c(F)cccc32)cc(C)c1=O,7.7
CCn1cc([C@]2(c3cccc(C#CC4CC4)c3)[NH+]=C(N)c3c(F)cccc32)cc(C)c1=O,7.6
CCn1cc([C@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)[NH+]=C(N)c3c(F)cccc32)cc(C)c1=O,7.3
CCn1ccc(=O)c([O-])c1C(C)O,8.755
CCn1cccc([O-])c1=O,8.99
CCn1ccnc1C,8.09
CCn1cnc2ccccc21,5.66
CCn1cncn1,2.39
CCn1nc(-c2ccccc2)sc1=N,6.1
CCn1nc(C(=O)[O-])c(=O)c2cc3c(cc21)OCO3,4.7
CCn1nnc(CC(=O)[O-])n1,3.45
CCn1nnnc1CC(=O)[O-],2.85
CCn1nnnc1NC(C)=O,8.38
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CCN(CC(F)F)CC1,4.9
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CC[NH+](C)CC1,8.8
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CC[NH+](C2CC2)CC1,7.5
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CC[NH+](CC2CC2)CC1,9.1
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CC[NH+](CCF)CC1,7.6
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CC[NH2+]CC1,9.8
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)[C@H]1CC[NH+](C)C[C@@H]1F,6.6
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)[C@H]1CC[NH+](C)C[C@H]1F,7.6
CN(C(=O)c1ccccc1)c1cccnc1,3.66
CN(C(=O)c1ccccc1)c1ccncc1,4.68
CN(C)/C=[NH+]/c1ccc(Br)cc1,8.1
CN(C)/C=[NH+]/c1ccc(Cl)cc1,8.46
CN(C)/C=[NH+]/c1ccc(O)cc1,9.41
CN(C)/C=[NH+]/c1cccc(Br)c1,8.08
CN(C)/C=[NH+]/c1cccc(Cl)c1,7.97
CN(C)/C=[NH+]/c1ccccc1,9.0
CN(C)/C=[NH+]/c1ccccc1Br,6.71
CN(C)/C=[NH+]/c1ccccc1Cl,6.85
CN(C)C(=O)C(CC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,8.855
CN(C)C(=O)CS,8.1
CN(C)C(=O)Cn1c(-c2ccccc2)c(C2CCCCC2)c2ccc(-c3noc(=O)[nH]3)cc21,4.8
CN(C)C(=O)Cn1c(-c2ccccc2)c(C2CCCCC2)c2ccc(C(=O)[O-])cc21,4.8
CN(C)C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CCCNCC(F)(F)F)c1ccccc1,5.2
CN(C)C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CCCNCC(F)F)c1ccccc1,7.0
CN(C)C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CCC[NH2+]CCF)c1ccccc1,8.8
CN(C)C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CCC[NH3+])c1ccccc1,10.3
CN(C)C(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCC[NH3+])c1ccccc1,10.3
CN(C)C(=O)OCC(=O)[O-],3.01
CN(C)C(=O)OCC1C2c3ccccc3C(c3ccccc32)C1C[NH+](C)C,8.99
CN(C)C(=O)n1nc(C(C)(C)C)nc1SCC(=O)[O-],3.49
CN(C)C(=S)NCC(=O)[O-],3.71
CN(C)C(=S)OCC(=O)[O-],2.87
CN(C)C(=S)SCC(=O)[O-],3.34
CN(C)CC#N,4.5
CN(C)CC(F)(F)F,4.8
CN(C)CCC#N,7.01
CN(C)N,7.16
CN(C)N(C)C,6.19
CN(C)S(=O)(=O)NC(=O)CCc1ccccc1,5.86
CN(C)[C@H]1CCC[C@@H]1C#N,7.02
CN(C)[O-],5.2
CN(C)c1cc[n+]([O-])cc1,3.9
CN(C)c1cc[nH+]c(N2CCc3ccccc3C2)c1,8.8
CN(C)c1cc[nH+]cc1,9.7
CN(C)c1ccc(/C=C/c2cc[n+]([O-])cc2)cc1,4.3
CN(C)c1ccc(/C=C/c2nnnn2-c2ccccc2)cc1,3.47
CN(C)c1ccc(/N=N/c2ccccc2)cc1,2.85
CN(C)c1ccc(/N=N/c2ccccn2)cc1,3.25
CN(C)c1ccc(Br)cc1,4.25
CN(C)c1ccc(Cl)cc1,4.39
CN(C)c1ccc(N2CCOCC2)cc1,5.7
CN(C)c1ccc(N=O)cc1,4.54
CN(C)c1ccc(NC(=O)CN=O)cc1,4.94
CN(C)c1ccc(SC#N)cc1,3.3
CN(C)c1ccc([N+](C)(C)C)cc1,2.64
CN(C)c1ccc2cc3c(ccc4ccccc43)nc2c1,7.31
CN(C)c1ccc2ccccc2c1,4.57
CN(C)c1cccc(C#N)c1,2.97
CN(C)c1cccc(Cl)c1,3.83
CN(C)c1cccc([N+](C)(C)C)c1,2.6
CN(C)c1cccc2ccccc12,4.83
CN(C)c1ccccc1,5.1
CN(C)c1ccccc1C(=O)[O-],8.46
CN(C)c1cccnc1,6.67
CN(C)c1ccncn1,6.35
CN(C)c1nc(NN=O)nn1C,5.94
CN(C)c1nc2c(s1)CCCC2,6.16
CN(C)c1nc2cc3c(cc2[nH]1)CCCC3,7.65
CN(C)c1ncc(-c2ccccc2)s1,4.89
CN(C)c1ncc(Br)s1,3.66
CN(C)c1ncccn1,3.96
CN(C)c1ncnc2c1cnn2C,4.06
CN(C)c1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,3.65
CN(C)c1nn[n-]n1,5.92
CN(C)c1noc(C2=CCC[NH+](C)C2)n1,7.24
CN(C)c1noc(C2=CCC[NH2+]C2)n1,8.58
CN(C1=[NH+]CCN1)c1c(Br)cccc1Br,10.7
CN(C1=[NH+]CCO1)c1ccccc1,8.51
CN(CCC#N)CCC#N,4.24
CN(CCC[NH+](C)C)C(=O)CN=O,9.255
CN(CCO)c1ccccc1,4.89
CN(CCc1ccccc1)c1ncnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,3.0
CN(O)C(=O)C(C)(C)C,9.94
CN(O)C(=O)c1ccccc1,8.07
CN(O)C(N)=O,9.95
CN([O-])Cc1ccccc1,4.6
CN(c1ccc(Nc2c3ccccc3nc3ccccc23)cc1)S(C)(=O)=O,6.95
CN(c1ccccc1)C(C)(C)C,7.5
CN(c1ccccc1)C1CCCC1,6.71
CN(c1ccccc1)C1CCCCC1,6.35
CN(c1ccccc1Nc1c2ccccc2nc2ccccc12)S(C)(=O)=O,6.97
CN1C(=O)C(C)(C)NC1=S,10.8
CN1C(=O)C(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)[NH+]=C1N,7.3
CN1C(=O)C(c2ccccc2)(c2ccccc2)[NH+]=C1N,5.7
CN1C(=O)C2(CCCCC2)NC1=S,11.23
CN1C(=O)CC[C@H]1c1cccnc1,4.5
CN1C(=O)C[C@@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)[NH+]=C1N,8.4
CN1C(=O)N(CC[NH+]2CCOCC2)C(=O)C(C)(C2=CCCCC2)C1=O,5.75
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,7.83
CN1C(=O)[C@]2([NH+]=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1CCOC[C@@H]12,5.8
CN1C(=S)NC(=O)C12CCCCC2,9.25
CN1C(=[NH2+])C(C)(C)c2ccccc21,9.25
CN1C2CCC(C2)N1C,6.89
CN1C2CCC(CC2)N1C,7.14
CN1CC(=O)NC1=O,11.4
CN1CC(C(=O)Nc2ccc(Cl)cc2)=C(O)C1=O,5.51
CN1CC(C(=O)Nc2ccc(F)cc2)=C(O)C1=O,5.55
CN1CC(C(=O)Nc2ccccc2)=C(O)C1=O,5.86
CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)[NH+]=C(N)C1=O,7.6
CN1CC(N)=[NH+]C(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,7.8
CN1CC(O)c2cc(N=O)c(O)cc21,8.6
CN1CC=CCN1C,5.7
CN1CCC(=O)NC1=O,11.86
CN1CCC=C(C#N)C1,6.35
CN1CCCC/C1=[NH+]\c1ccc2c(c1)[C@@H](NC(=O)c1ccc(Br)cc1)[C@H](O)C2,9.9
CN1CCCC2CC[NH+]=C21,11.5
CN1CCCCCN1C,6.66
CN1CCCCN1C,6.66
CN1CCCN1C,6.67
CN1CC[NH+](C)C(c2nc(N)no2)C1,6.0
CN1CC[NH+](C)c2cccc3cccc1c23,4.62
CN1CC[NH+](CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,8.1
CN1CC[NH+](Cc2ccc(OC3CN(C(=O)c4nnc(-c5ccccc5)o4)C3)cc2F)CC1,8.4
CN1CC[NH2+]C(c2nc(N)no2)C1,6.2
CN1CCc2cccc(c2)CCc2ccc1cc2,6.76
CN1Cc2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c21)OCO4,2.6
CN1Cc2cc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CCCC[NH2+]4)cc3)ccc2C1=O,7.1
CN1c2ccccc2Nc2c(O)cccc21,9.26
CN1c2ccccc2Nc2ccc(O)cc21,10.1
CN=C1C(C)(C)c2ccccc2C1(C)C,7.0
CN=C1CCCCC1,9.43
CNC(=O)/C=C(/C)C(=O)[O-],3.23
CNC(=O)/C=C(\c1ccc2nc(N)n(C(C)C)c2c1)c1cccc(F)c1F,6.69
CNC(=O)/C=C(\c1ccc2nc(N)n(C3CCCC3)c2c1)c1ccccc1F,6.7
CNC(=O)/C=C\C(=O)[O-],3.98
CNC(=O)C(CC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,7.2
CNC(=O)C1CCCC[NH2+]1,8.8
CNC(=O)CNC(=O)c1[nH]ccc(=O)c1[O-],6.3
CNC(=O)CS,8.05
CNC(=O)CS(=O)(=O)NC(N)=O,4.89
CNC(=O)C[NH2+]C,8.28
CNC(=O)Nc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.77
CNC(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.77
CNC(=O)O[C@H]1CCc2ccc(N3CC[NH+](C4COC4)CC3)cc2[C@@H]1NC(=O)c1ccc(F)cc1,5.0
CNC(=O)O[C@H]1COc2ccc(N3CC[NH+](C4COC4)CC3)cc2[C@@H]1NC(=O)c1ccc(F)cc1,5.11
CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CC[NH+](C)[C@H]1N2C,6.12
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CC[NH+](C)[C@@H]1N2C,7.9
CNC(=O)[C@H](C)NC(=O)c1[nH]ccc(=O)c1[O-],6.0
CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1[nH]ccc(=O)c1[O-],6.1
CNC(=O)c1cc(NCc2c(C)cccc2C)c2[nH]c(C)c(Br)c2[nH+]1,7.39
CNC(=O)c1cc(NCc2c(C)cccc2C)c2[nH]c(C)cc2[nH+]1,7.33
CNC(=O)c1cc(N[C@H]2c3ccccc3C[C@@H]2O)c2nc(C)c(C)n2c1,5.97
CNC(=O)c1cc2c(nc(C)n2C)c2c1CC[C@@H](c1ccc(Cl)cc1C)O2,5.6
CNC(=O)c1cc2cc(S(N)(=O)=O)sc2s1,5.2
CNC(=O)c1ccc2c(c1)[C@@H]([NH2+]C)CC[C@H]2c1ccc(Cl)c(Cl)c1,8.8
CNC(=O)c1ccccc1O,8.03
CNC(=O)c1ccncc1,3.8
CNC(=O)c1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)O2,6.74
CNC(=O)c1cn2c(C)c(C)nc2c2c1CCC1(CCc3ccccc31)O2,6.8
CNC(=O)c1nc(-c2nc(-c3c[nH+]c4ccccn34)c(C)nc2N)n(C)n1,6.2
CNC(=S)N(C)CCNc1c2ccccc2[nH+]c2ccccc12,9.0
CNC(=S)NCCSCc1nc[nH]c1C,6.8
CNC(=S)OC(C)C,11.56
CNC1=[NH+]c2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,4.8
CNCC#N,5.26
CNCC(F)(F)F,6.0
CNCCC#N,8.1
CNCCS(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12,7.7
CNN,7.87
CNN(C)C,6.64
CNNC,5.2
CNOC,4.75
CNS(=O)(=O)C(F)(F)F,7.56
CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,8.86
CNS(=O)(=O)c1ccc(C(F)(F)F)cc1,10.7
CNS(=O)(=O)c1ccc(Cl)cc1,10.96
CN[O-],6.05
CNc1[nH]c(=O)[n+]([C@@H]2C[C@@H](O)[C@H](CO)O2)cc1C,4.04
CNc1c(C)cccc1C,6.12
CNc1c[nH+]ccc1N,9.14
CNc1cc[n+](C)c(=O)[nH]1,4.47
CNc1cc[n+]([O-])cc1,3.85
CNc1cc[nH+]c(N2CCc3ccccc3C2)c1,8.85
CNc1ccc(C)cc1,5.36
CNc1ccc(OC)cc1,5.93
CNc1cccc(C)c1,4.94
CNc1cccc2ccccc12,3.7
CNc1ccccc1,4.8
CNc1ccccc1C,4.59
CNc1ccccn1,7.13
CNc1cccnc1,6.41
CNc1ccncn1,6.12
CNc1cnc2ccccc2n1,4.1
CNc1nc(C(F)(F)c2ccccc2)nc2c1CC[NH2+]CC2,8.7
CNc1nc(C)nc2c1cnn2C,5.0
CNc1ncccn1,3.82
CNc1nccn2cc(-c3ccc(S(C)=O)cc3OC)[nH+]c12,5.36
CNc1ncnc2c1ccn2Cc1ccccc1F,5.56
CNc1ncnc2c1cnn2C,4.24
CNc1ncnc2c1cnn2Cc1ccccc1F,4.4
CNc1ncnc2c1ncn2Cc1ccccc1F,3.88
CNc1nn[n-]n1,6.06
CNc1nnc(S(N)(=O)=O)s1,7.8
CO/C(C)=C\C(=O)[O-],5.81
CO/N=C(\C#N)C1=CCC[NH+](C)C1,7.65
CO/N=C(\C#N)C1=CCC[NH2+]C1,8.6
CO/N=C(\C#N)C1C[NH+]2CCC1CC2,8.96
CO/N=C(\C(=O)N=C1C(=O)N2C(C(=O)[O-])C(COC(C)=O)CS[C@H]12)c1csc(N)n1,3.75
CO/N=C(\F)C1=CCC[NH+](C)C1,7.39
COC(=O)/C=C(/C)O,9.48
COC(=O)C(CCCC[NH3+])NC(=O)OC(C)(C)C,10.79
COC(=O)C([NH3+])CCCCNC(=O)OC(C)(C)C,8.9
COC(=O)C([NH3+])Cc1ccccc1,7.0
COC(=O)C(c1ccccc1)C1CCCC[NH2+]1,9.24
COC(=O)C1=CCC[NH+](C)C1,7.675
COC(=O)C1=CCC[NH2+]C1,8.7
COC(=O)C1C(C[NH+]2CCOC[C@H]2C(=O)[O-])=NC(c2nccs2)=N[C@H]1c1ccc(F)c(F)c1C,5.7
COC(=O)C1C(C[NH+]2CCOC[C@H]2C(=O)[O-])=NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,5.8
COC(=O)C1CCC[NH+](C)C1,8.45
COC(=O)C1C[NH+]2CCC1CC2,9.4
COC(=O)C1c2ccccc2-c2ccccc21,11.52
COC(=O)C=C(C)O,10.6
COC(=O)CC1c2ccc(Cl)cc2NC(=O)C1C#N,10.2
COC(=O)CC1c2ccc(Cl)cc2NC(=O)C1S(=O)(=O)c1ccccc1,10.8
COC(=O)CCCc1cnc[nH]1,7.33
COC(=O)CCS,9.33
COC(=O)CCc1ccc(OCC(O)C[NH2+]C(C)C)cc1,9.5
COC(=O)CS,7.57
