SMILES,InChI,logS,source
Cc1cc(cc(cccc3)c3c2)c2cc1,"InChI=1S/C15H12/c1-11-6-7-14-9-12-4-2-3-5-13(12)10-15(14)8-11/h2-10H,1H3",-6.96,adme
Cc1c(c(cccc4)c4cc3)c3c(C)c2c1cccc2,"InChI=1S/C20H16/c1-13-16-8-5-6-9-17(16)14(2)20-18(13)12-11-15-7-3-4-10-19(15)20/h3-12H,1-2H3",-7.02,adme
c1(c2ccc(c3ccccc3)cc2)ccccc1,InChI=1S/C18H14/c1-3-7-15(8-4-1)17-11-13-18(14-12-17)16-9-5-2-6-10-16/h1-14H,-7.11,adme
ClC(Cl)C(c2ccc(Cl)cc2)c1ccc(Cl)cc1,"InChI=1S/C14H10Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8,13-14H",-7.2,adme
Clc(ccc(Cl)c2)c2c1ccc(Cl)c(Cl)c1,InChI=1S/C12H6Cl4/c13-8-2-4-10(14)9(6-8)7-1-3-11(15)12(16)5-7/h1-6H,-7.25,adme
Clc1c(Cl)cccc1c2c(Cl)c(Cl)ccc2,InChI=1S/C12H6Cl4/c13-9-5-1-3-7(11(9)15)8-4-2-6-10(14)12(8)16/h1-6H,-7.28,adme
Clc2c(c(Cl)cc(Cl)c2)c1c(Cl)cccc1Cl,InChI=1S/C12H5Cl5/c13-6-4-9(16)12(10(17)5-6)11-7(14)2-1-3-8(11)15/h1-5H,-7.32,adme
Clc(cc(Cl)c(Cl)c2)c2c1ccc(Cl)c(Cl)c1,InChI=1S/C12H5Cl5/c13-8-2-1-6(3-10(8)15)7-4-11(16)12(17)5-9(7)14/h1-5H,-7.39,adme
Clc(cccc2Cl)c2c1c(Cl)cccc1Cl,InChI=1S/C12H6Cl4/c13-7-3-1-4-8(14)11(7)12-9(15)5-2-6-10(12)16/h1-6H,-7.39,adme
c2(cc4)c([nH]c3c(cccc5)c5ccc23)c1c4cccc1,"InChI=1S/C20H13N/c1-3-7-15-13(5-1)9-11-17-18-12-10-14-6-2-4-8-16(14)20(18)21-19(15)17/h1-12,21H",-7.42,adme
Clc1c(c2cc(Cl)ccc2Cl)c(Cl)c(Cl)cc1Cl,InChI=1S/C12H4Cl6/c13-5-1-2-7(14)6(3-5)10-11(17)8(15)4-9(16)12(10)18/h1-4H,-7.42,adme
Clc1ccc(Cl)c(c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,InChI=1S/C12H4Cl6/c13-5-1-2-8(14)6(3-5)7-4-9(15)11(17)12(18)10(7)16/h1-4H,-7.68,adme
Clc1ccc(c2ccc(c(Cl)c2)Cl)c(Cl)c1,InChI=1S/C12H6Cl4/c13-8-2-3-9(11(15)6-8)7-1-4-10(14)12(16)5-7/h1-6H,-7.8,adme
Clc(c(Cl)c2Cl)c(cc2Cl)c1ccc(Cl)c(Cl)c1,InChI=1S/C12H4Cl6/c13-7-2-1-5(3-8(7)14)6-4-9(15)11(17)12(18)10(6)16/h1-4H,-7.82,adme
Clc(c(Cl)c(Cl)c(Cl)c2Cl)c2c1ccccc1,InChI=1S/C12H5Cl5/c13-8-7(6-4-2-1-3-5-6)9(14)11(16)12(17)10(8)15/h1-5H,-7.92,adme
Cc(ccc2cc4c3ccc5c4cccc5)c1c2c3CC1,"InChI=1S/C21H16/c1-13-6-7-15-12-20-17-5-3-2-4-14(17)8-9-18(20)19-11-10-16(13)21(15)19/h2-9,12H,10-11H2,1H3",-7.92,adme
c3(ccc5c4cccc5)c4c1c2c(cccc23)ccc1,InChI=1S/C20H12/c1-2-8-15-13(5-1)11-12-17-16-9-3-6-14-7-4-10-18(19(14)16)20(15)17/h1-12H,-8.0,adme
Clc1ccc(c2ccc(c(Cl)c2Cl)Cl)c(Cl)c1Cl,InChI=1S/C12H4Cl6/c13-7-3-1-5(9(15)11(7)17)6-2-4-8(14)12(18)10(6)16/h1-4H,-8.01,adme
c23c4c1ccccc1c2cccc3c(cccc5)c5c4,InChI=1S/C20H12/c1-2-7-14-13(6-1)12-19-16-9-4-3-8-15(16)18-11-5-10-17(14)20(18)19/h1-12H,-8.23,adme
FC(F)(F)c1cccc(C(c3ccccc3)(n4cncn4)c2ccccc2)c1,"InChI=1S/C22H16F3N3/c23-22(24,25)20-13-7-12-19(14-20)21(28-16-26-15-27-28,17-8-3-1-4-9-17)18-10-5-2-6-11-18/h1-16H",-8.4,adme
Clc(cc(Cl)c(Cl)c2)c2c1cc(Cl)c(Cl)cc1Cl,InChI=1S/C12H4Cl6/c13-7-3-11(17)9(15)1-5(7)6-2-10(16)12(18)4-8(6)14/h1-4H,-8.56,adme
Clc(c(Cl)c2)c(c(Cl)c2Cl)c1c(Cl)c(Cl)ccc1,InChI=1S/C12H4Cl6/c13-6-3-1-2-5(10(6)16)9-11(17)7(14)4-8(15)12(9)18/h1-4H,-8.6,adme
Clc1cc(Cl)c(c2c(cc(cc2Cl)Cl)Cl)c(Cl)c1,InChI=1S/C12H4Cl6/c13-5-1-7(15)11(8(16)2-5)12-9(17)3-6(14)4-10(12)18/h1-4H,-8.71,adme
c14cccc2cccc(c3c5c(cccc45)ccc3)c12,InChI=1S/C20H12/c1-5-13-6-2-11-17-18-12-4-8-14-7-3-10-16(20(14)18)15(9-1)19(13)17/h1-12H,-8.8,adme
Clc(c(Cl)cc(Cl)c2Cl)c2c1c(Cl)c(Cl)cc(Cl)c1Cl,InChI=1S/C12H2Cl8/c13-3-1-4(14)10(18)7(9(3)17)8-11(19)5(15)2-6(16)12(8)20/h1-2H,-9.15,adme
Clc1c(Cl)c(Cl)c(Cl)c(c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,InChI=1S/C12H2Cl8/c13-5-1-3(7(15)11(19)9(5)17)4-2-6(14)10(18)12(20)8(4)16/h1-2H,-9.16,adme
Clc1c(c(Cl)c(c2c(c(Cl)c(c(Cl)c2Cl)Cl)Cl)c(Cl)c1Cl)Cl,InChI=1S/C12Cl10/c13-3-1(4(14)8(18)11(21)7(3)17)2-5(15)9(19)12(22)10(20)6(2)16,-11.62,adme
CNC(N)=O,"InChI=1S/C2H6N2O/c1-4-2(3)5/h1H3,(H3,3,4,5)",1.13,adme
O=C1CCCO1,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,1.07,adme
O=C1CCCN1,"InChI=1S/C4H7NO/c6-4-2-1-3-5-4/h1-3H2,(H,5,6)",1.07,adme
C1COCCN1,"InChI=1S/C4H9NO/c1-3-6-4-2-5-1/h5H,1-4H2",1.06,adme
OC1COCC1,"InChI=1S/C4H8O2/c5-4-1-2-6-3-4/h4-5H,1-3H2",1.05,adme
CN1C(CCC1)=O,"InChI=1S/C5H9NO/c1-6-4-2-3-5(6)7/h2-4H2,1H3",1.0,adme
OCc1cccnc1,"InChI=1S/C6H7NO/c8-5-6-2-1-3-7-4-6/h1-4,8H,5H2",0.96,adme
O=C(N)N,"InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)",0.96,adme
C=CC(N)=O,"InChI=1S/C3H5NO/c1-2-3(4)5/h2H,1H2,(H2,4,5)",0.96,adme
O=C(N(C)C)N(C)C,InChI=1S/C5H12N2O/c1-6(2)5(8)7(3)4/h1-4H3,0.94,adme
CN(C)C,InChI=1S/C3H9N/c1-4(2)3/h1-3H3,0.84,adme
CN1C(c2cccnc2)CCC1,"InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3",0.79,adme
OC1OC(CO)C(O)C(O)C1O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2",0.74,adme
OCC(O)C(CO)O,"InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2",0.7,adme
CC(OC)=O,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,0.52,adme
OC(C(O)=O)(CC(O)=O)CC(O)=O,"InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)",0.51,adme
O=P(OCC)(OCC)OCC,"InChI=1S/C6H15O4P/c1-4-8-11(7,9-5-2)10-6-3/h4-6H2,1-3H3",0.43,adme
CC(O)CC,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",0.43,adme
O=C(O)C(O)=O,"InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)",0.38,adme
Cc1cc(C)cnc1,"InChI=1S/C7H9N/c1-6-3-7(2)5-8-4-6/h3-5H,1-2H3",0.38,adme
Cc(ccnc1)c1C,"InChI=1S/C7H9N/c1-6-3-4-8-5-7(6)2/h3-5H,1-2H3",0.36,adme
NC(N)=S,"InChI=1S/CH4N2S/c2-1(3)4/h(H4,2,3,4)",0.32,adme
FC(F)(F)C(O)C,"InChI=1S/C3H5F3O/c1-2(7)3(4,5)6/h2,7H,1H3",0.3,adme
Cc1nc(ncnc2)c2nc1,"InChI=1S/C7H6N4/c1-5-2-9-6-3-8-4-10-7(6)11-5/h2-4H,1H3",0.06,adme
CC(C(O)=O)=C,"InChI=1S/C4H6O2/c1-3(2)4(5)6/h1H2,2H3,(H,5,6)",0.01,adme
CCCCO,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",0.0,adme
NC(CCl)=O,"InChI=1S/C2H4ClNO/c3-1-2(4)5/h1H2,(H2,4,5)",-0.02,adme
CC(OCC)=O,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",-0.04,adme
COC(C)C,"InChI=1S/C4H10O/c1-4(2)5-3/h4H,1-3H3",-0.06,adme
OC(CCl)CCl,"InChI=1S/C3H6Cl2O/c4-1-3(6)2-5/h3,6H,1-2H2",-0.11,adme
O=C(OC)CC,"InChI=1S/C4H8O2/c1-3-4(5)6-2/h3H2,1-2H3",-0.14,adme
Oc1ccc(O)cc1,"InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H",-0.17,adme
OC(C(Cl)(Cl)Cl)P(OC)(OC)=O,"InChI=1S/C4H8Cl3O4P/c1-10-12(9,11-2)3(8)4(5,6)7/h3,8H,1-2H3",-0.22,adme
CC(C)(C)OC,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",-0.24,adme
NC(OCc1ccccc1)=O,"InChI=1S/C8H9NO2/c9-8(10)11-6-7-4-2-1-3-5-7/h1-5H,6H2,(H2,9,10)",-0.35,adme
Nc1nccs1,"InChI=1S/C3H4N2S/c4-3-5-1-2-6-3/h1-2H,(H2,4,5)",-0.36,adme
O=C1NC(CN1)=O,"InChI=1S/C3H4N2O2/c6-2-1-4-3(7)5-2/h1H2,(H2,4,5,6,7)",-0.4,adme
O=C(NC1=O)C(N1)=O,"InChI=1S/C3H2N2O3/c6-1-2(7)5-3(8)4-1/h(H2,4,5,6,7,8)",-0.4,adme
CC(C)(C)CO,"InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3",-0.4,adme
OC(c1ccc(N)cc1)=O,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",-0.4,adme
Nc1ccccc1,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",-0.41,adme
CC(C)(O)C(C)C,"InChI=1S/C6H14O/c1-5(2)6(3,4)7/h5,7H,1-4H3",-0.41,adme
CCCCOCCO,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",-0.42,adme
CC(OCC)OCC,"InChI=1S/C6H14O2/c1-4-7-6(3)8-5-2/h6H,4-5H2,1-3H3",-0.43,adme
OC(CCI)=O,"InChI=1S/C3H5IO2/c4-2-1-3(5)6/h1-2H2,(H,5,6)",-0.43,adme
CCCNCCC,"InChI=1S/C6H15N/c1-3-5-7-6-4-2/h7H,3-6H2,1-2H3",-0.46,adme
CC(CO)CC,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",-0.47,adme
O=C(c1ccco1)O,"InChI=1S/C5H4O3/c6-5(7)4-2-1-3-8-4/h1-3H,(H,6,7)",-0.48,adme
CC(C)(O)CCC,"InChI=1S/C6H14O/c1-4-5-6(2,3)7/h7H,4-5H2,1-3H3",-0.49,adme
CC(C)CCO,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",-0.52,adme
CC(OC(C)C)=O,"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3",-0.55,adme
CCOC(C)C,"InChI=1S/C5H12O/c1-4-6-5(2)3/h5H,4H2,1-3H3",-0.55,adme
CCS,"InChI=1S/C2H6S/c1-2-3/h3H,2H2,1H3",-0.6,adme
CCCCCO,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",-0.6,adme
CC(C)N(=O)=O,"InChI=1S/C3H7NO2/c1-3(2)4(5)6/h3H,1-2H3",-0.62,adme
Oc1ccccc1C,"InChI=1S/C7H8O/c1-6-4-2-3-5-7(6)8/h2-5,8H,1H3",-0.62,adme
S=C1NCCN1,"InChI=1S/C3H6N2S/c6-3-4-1-2-5-3/h1-2H2,(H2,4,5,6)",-0.71,adme
OCCc1ccccc1,"InChI=1S/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2",-0.74,adme
O=N(=O)CCC,"InChI=1S/C3H7NO2/c1-2-3-4(5)6/h2-3H2,1H3",-0.8,adme
CC(C)CC(O)C,"InChI=1S/C6H14O/c1-5(2)4-6(3)7/h5-7H,4H2,1-3H3",-0.8,adme
CC(CCCC)=O,"InChI=1S/C6H12O/c1-3-4-5-6(2)7/h3-5H2,1-2H3",-0.8,adme
O=C(O)C(CC)CC,"InChI=1S/C6H12O2/c1-3-5(4-2)6(7)8/h5H,3-4H2,1-2H3,(H,7,8)",-0.81,adme
OC(CCCCC(O)=O)=O,"InChI=1S/C6H10O4/c7-5(8)3-1-2-4-6(9)10/h1-4H2,(H,7,8)(H,9,10)",-0.82,adme
O=C1CNC(CN1)=O,"InChI=1S/C4H6N2O2/c7-3-1-5-4(8)2-6-3/h1-2H2,(H,5,8)(H,6,7)",-0.83,adme
CN(C(OC1=CC(CC(C)(C1)C)=O)=O)C,"InChI=1S/C11H17NO3/c1-11(2)6-8(13)5-9(7-11)15-10(14)12(3)4/h5H,6-7H2,1-4H3",-0.85,adme
Cc1c(N)cccc1,"InChI=1S/C7H9N/c1-6-4-2-3-5-7(6)8/h2-5H,8H2,1H3",-0.85,adme
CC(C)C(O)(C)CC,"InChI=1S/C7H16O/c1-5-7(4,8)6(2)3/h6,8H,5H2,1-4H3",-0.85,adme
CC(O)(C)C(C)CC,"InChI=1S/C7H16O/c1-5-6(2)7(3,4)8/h6,8H,5H2,1-4H3",-0.89,adme
CC(O)CCCC,"InChI=1S/C6H14O/c1-3-4-5-6(2)7/h6-7H,3-5H2,1-2H3",-0.89,adme
NC(c1cnccn1)=O,"InChI=1S/C5H5N3O/c6-5(9)4-3-7-1-2-8-4/h1-3H,(H2,6,9)",-0.91,adme
OC(C(CO)c1ccccc1)=O,"InChI=1S/C9H10O3/c10-6-8(9(11)12)7-4-2-1-3-5-7/h1-5,8,10H,6H2,(H,11,12)",-0.93,adme
CC(CCCC1)C1=O,"InChI=1S/C7H12O/c1-6-4-2-3-5-7(6)8/h6H,2-5H2,1H3",-0.94,adme
NC(NCc1ccccc1)=O,"InChI=1S/C8H10N2O/c9-8(11)10-6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,9,10,11)",-0.95,adme
CN(c1ccccc1)C(C)=O,"InChI=1S/C9H11NO/c1-8(11)10(2)9-6-4-3-5-7-9/h3-7H,1-2H3",-0.95,adme
NC(N(N=O)CC)=O,"InChI=1S/C3H7N3O2/c1-2-6(5-8)3(4)7/h2H2,1H3,(H2,4,7)",-0.96,adme
N#Cc1ccccc1,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,-1.0,adme
Oc1cccc(N(=O)=O)c1,"InChI=1S/C6H5NO3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H",-1.01,adme
CCC(C)(C)CO,"InChI=1S/C6H14O/c1-4-6(2,3)5-7/h7H,4-5H2,1-3H3",-1.04,adme
ClCCCl,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,-1.06,adme
CC(CC(C)=CC1=O)(C1)C,"InChI=1S/C9H14O/c1-7-4-8(10)6-9(2,3)5-7/h4H,5-6H2,1-3H3",-1.06,adme
Oc1ccccc1Cl,"InChI=1S/C6H5ClO/c7-5-3-1-2-4-6(5)8/h1-4,8H",-1.06,adme
CCCCCC(O)=O,"InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)",-1.06,adme
CCCCCCN,"InChI=1S/C6H15N/c1-2-3-4-5-6-7/h2-7H2,1H3",-1.1,adme
CC(CO)CCC,"InChI=1S/C6H14O/c1-3-4-6(2)5-7/h6-7H,3-5H2,1-2H3",-1.11,adme
ClCCOCCCl,InChI=1S/C4H8Cl2O/c5-1-3-7-4-2-6/h1-4H2,-1.12,adme
OC(CC)C(C)(C)C,"InChI=1S/C7H16O/c1-5-6(8)7(2,3)4/h6,8H,5H2,1-4H3",-1.15,adme
O=C(c1cc(O)c(O)c(O)c1)O,"InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)",-1.16,adme
C(Br)(Br),InChI=1S/CH2Br2/c2-1-3/h1H2,-1.17,adme
Cc1cc(O)c(cccc2)c2n1,"InChI=1S/C10H9NO/c1-7-6-10(12)8-4-2-3-5-9(8)11-7/h2-6H,1H3,(H,11,12)",-1.2,adme
Nc1ccc(C)cc1,"InChI=1S/C7H9N/c1-6-2-4-7(8)5-3-6/h2-5H,8H2,1H3",-1.21,adme
Oc1ncnc2c1ncn2C3C(O)C(O)C(CO)O3,"InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)",-1.23,adme
O=C(c(cc1O)cc(O)c1O)OC,"InChI=1S/C8H8O5/c1-13-8(12)4-2-5(9)7(11)6(10)3-4/h2-3,9-11H,1H3",-1.24,adme
OCCn1c(N(=O)=O)cnc1C,"InChI=1S/C6H9N3O3/c1-5-7-4-6(9(11)12)8(5)2-3-10/h4,10H,2-3H2,1H3",-1.26,adme
O=C(NC(C)=C1)NC1=O,"InChI=1S/C5H6N2O2/c1-3-2-4(8)7-5(9)6-3/h2H,1H3,(H2,6,7,8,9)",-1.26,adme
Cc1cc(N)nc(C)n1,"InChI=1S/C6H9N3/c1-4-3-6(7)9-5(2)8-4/h3H,1-2H3,(H2,7,8,9)",-1.28,adme
CNc1ccccc1,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",-1.28,adme
CCCC(CCC)=O,"InChI=1S/C7H14O/c1-3-5-7(8)6-4-2/h3-6H2,1-2H3",-1.3,adme
ClC=CCl,InChI=1S/C2H2Cl2/c3-1-2-4/h1-2H,-1.3,adme
Cc1c(O)c(C)ccc1,"InChI=1S/C8H10O/c1-6-4-3-5-7(2)8(6)9/h3-5,9H,1-2H3",-1.31,adme
BrC=CBr,InChI=1S/C2H2Br2/c3-1-2-4/h1-2H,-1.32,adme
CCCOC(C)C,"InChI=1S/C6H14O/c1-4-5-7-6(2)3/h6H,4-5H2,1-3H3",-1.34,adme
CNC(NCCSCc1c(C)[nH]cn1)=NC#N,"InChI=1S/C10H16N6S/c1-8-9(16-7-15-8)5-17-4-3-13-10(12-2)14-6-11/h7H,3-5H2,1-2H3,(H,15,16)(H2,12,13,14)",-1.35,adme
C=CCCl,"InChI=1S/C3H5Cl/c1-2-3-4/h2H,1,3H2",-1.36,adme
Nc1ccc(cc1)S(N)(=O)=O,"InChI=1S/C6H8N2O2S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H2,8,9,10)",-1.36,adme
O=C(O2)c1ccccc1C2=O,InChI=1S/C8H4O3/c9-7-5-3-1-2-4-6(5)8(10)11-7/h1-4H,-1.39,adme
Cc(cc(O)cc1)c1C,"InChI=1S/C8H10O/c1-6-3-4-8(9)5-7(6)2/h3-5,9H,1-2H3",-1.41,adme
CC(Cl)C,"InChI=1S/C3H7Cl/c1-3(2)4/h3H,1-2H3",-1.41,adme
Oc1ccc(C(O)=O)cc1,"InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)",-1.41,adme
CC1(C)C(C(O)=O)CCC1(C)C(O)=O,"InChI=1S/C10H16O4/c1-9(2)6(7(11)12)4-5-10(9,3)8(13)14/h6H,4-5H2,1-3H3,(H,11,12)(H,13,14)",-1.42,adme
CN(C2C1CC5C(C(c4c(C5(O)C)cccc4O)=O)=C(C1(C(C(C(NCN3CCCC3)=O)=C2O)=O)O)O)C,"InChI=1S/C27H33N3O8/c1-26(37)13-7-6-8-16(31)17(13)21(32)18-14(26)11-15-20(29(2)3)22(33)19(24(35)27(15,38)23(18)34)25(36)28-12-30-9-4-5-10-30/h6-8,14-15,20,31,33-34,37-38H,4-5,9-12H2,1-3H3,(H,28,36)",-1.42,adme
CC(CC(C)C)=O,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",-1.42,adme
O=C(C1CCCCC1)O,"InChI=1S/C7H12O2/c8-7(9)6-4-2-1-3-5-6/h6H,1-5H2,(H,8,9)",-1.45,adme
S=C(NCC)NCC,"InChI=1S/C5H12N2S/c1-3-6-5(8)7-4-2/h3-4H2,1-2H3,(H2,6,7,8)",-1.46,adme
NC(OCCCCC)=O,"InChI=1S/C6H13NO2/c1-2-3-4-5-9-6(7)8/h2-5H2,1H3,(H2,7,8)",-1.47,adme
FC(F)(c1cc(N)ccc1)F,"InChI=1S/C7H6F3N/c8-7(9,10)5-2-1-3-6(11)4-5/h1-4H,11H2",-1.47,adme
CCC(O)CCCC,"InChI=1S/C7H16O/c1-3-5-6-7(8)4-2/h7-8H,3-6H2,1-2H3",-1.47,adme
O=C(NC=C1)NC1=O,"InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",-1.48,adme
C=CCBr,"InChI=1S/C3H5Br/c1-2-3-4/h2H,1,3H2",-1.5,adme
c12ccccc1scn2,InChI=1S/C7H5NS/c1-2-4-7-6(3-1)8-5-9-7/h1-5H,-1.5,adme
CCCC1NCCCC1,"InChI=1S/C8H17N/c1-2-5-8-6-3-4-7-9-8/h8-9H,2-7H2,1H3",-1.5,adme
Clc(cccc1)c1N,"InChI=1S/C6H6ClN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2",-1.52,adme
O=C1C(C)=CNC(N1)=O,"InChI=1S/C5H6N2O2/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)",-1.52,adme
BrC(Cl)Cl,InChI=1S/CHBrCl2/c2-1(3)4/h1H,-1.54,adme
NS(=O)(c1ccccc1)=O,"InChI=1S/C6H7NO2S/c7-10(8,9)6-4-2-1-3-5-6/h1-5H,(H2,7,8,9)",-1.56,adme
CC(Br)C,"InChI=1S/C3H7Br/c1-3(2)4/h3H,1-2H3",-1.59,adme
NC(NC(C(N1)=O)NC1=O)=O,"InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)",-1.6,adme
CCI,"InChI=1S/C2H5I/c1-2-3/h2H2,1H3",-1.6,adme
CCC(C)(O)CCCC,"InChI=1S/C8H18O/c1-4-6-7-8(3,9)5-2/h9H,4-7H2,1-3H3",-1.6,adme
OC(C(N)Cc1ccc(O)c(O)c1)=O,"InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)",-1.6,adme
CC(c1ccc(N)cc1)=O,"InChI=1S/C8H9NO/c1-6(10)7-2-4-8(9)5-3-7/h2-5H,9H2,1H3",-1.61,adme
CC(CC(C(C)(C)C)=O)=O,"InChI=1S/C8H14O2/c1-6(9)5-7(10)8(2,3)4/h5H2,1-4H3",-1.63,adme
C#CCCC,"InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3",-1.64,adme
O=C(OC)NS(c1ccc(N)cc1)(=O)=O,"InChI=1S/C8H10N2O4S/c1-14-8(11)10-15(12,13)7-4-2-6(9)3-5-7/h2-5H,9H2,1H3,(H,10,11)",-1.66,adme
O=C(OC)c1ccccc1C(OC)=O,"InChI=1S/C10H10O4/c1-13-9(11)7-5-3-4-6-8(7)10(12)14-2/h3-6H,1-2H3",-1.66,adme
O=C(c1ccccc1)NCC(O)=O,"InChI=1S/C9H9NO3/c11-8(12)6-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12)",-1.68,adme
NCC(CC)CCCC,"InChI=1S/C8H19N/c1-3-5-6-8(4-2)7-9/h8H,3-7,9H2,1-2H3",-1.71,adme
C12OC(C(Cl)(Cl)Cl)OC1(C(C(O2)C(O)(CO))O),"InChI=1S/C8H11Cl3O6/c9-8(10,11)7-16-5-3(14)4(2(13)1-12)15-6(5)17-7/h2-7,12-14H,1H2",-1.84,adme
CCCCCCCN,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3",-1.85,adme
O=C(OC)c1ccccc1,"InChI=1S/C8H8O2/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3",-1.85,adme
CC(CC2C1(C)C)(CC2)C1=O,"InChI=1S/C10H16O/c1-9(2)7-4-5-10(3,6-7)8(9)11/h7H,4-6H2,1-3H3",-1.85,adme
ClCCCBr,InChI=1S/C3H6BrCl/c4-2-1-3-5/h1-3H2,-1.85,adme
C=CC=C,"InChI=1S/C4H6/c1-3-4-2/h3-4H,1-2H2",-1.87,adme
O=C2C=Cc1ccccc1O2,InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H,-1.89,adme
O=C(c(cccc1)c1Cl)O,"InChI=1S/C7H5ClO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,(H,9,10)",-1.89,adme
O=N(c(cccc1)c1NC(C)=O)=O,"InChI=1S/C8H8N2O3/c1-6(11)9-7-4-2-3-5-8(7)10(12)13/h2-5H,1H3,(H,9,11)",-1.91,adme
ClC(CCl)CCl,"InChI=1S/C3H5Cl3/c4-1-3(6)2-5/h3H,1-2H2",-1.92,adme
Nc2cccc1ccccc12,"InChI=1S/C10H9N/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,11H2",-1.92,adme
Cc2nc1ccccc1c(C)c2,"InChI=1S/C11H11N/c1-8-7-9(2)12-11-6-4-3-5-10(8)11/h3-7H,1-2H3",-1.94,adme
Nc1ncnc2c1ccn2C3OC(CO)C(C3O)O,"InChI=1S/C11H14N4O4/c12-9-5-1-2-15(10(5)14-4-13-9)11-8(18)7(17)6(3-16)19-11/h1-2,4,6-8,11,16-18H,3H2,(H2,12,13,14)",-1.95,adme
Cc2nc1ccccc1[nH]2,"InChI=1S/C8H8N2/c1-6-9-7-4-2-3-5-8(7)10-6/h2-5H,1H3,(H,9,10)",-1.96,adme
COc(cccc1)c1O,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3",-1.96,adme
C(Cl)=C(Cl)Cl,InChI=1S/C2HCl3/c3-1-2(4)5/h1H,-1.96,adme
