SMILES,InChI,logS,source
CC(C)CCOC(=O)C,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",-1.92,Delaney
CC(C)CCOC=O,"InChI=1S/C6H12O2/c1-6(2)3-4-8-5-7/h5-6H,3-4H2,1-2H3",-1.52,Delaney
CC1=CC(=O)CC(C)(C)C1 ,"InChI=1S/C9H14O/c1-7-4-8(10)6-9(2,3)5-7/h4H,5-6H2,1-3H3",-1.06,Delaney
CNC(=O)Oc1ccccc1C(C)C,"InChI=1S/C11H15NO2/c1-8(2)9-6-4-5-7-10(9)14-11(13)12-3/h4-8H,1-3H3,(H,12,13)",-2.863,Delaney
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,"InChI=1S/C15H23N3O4/c1-5-7-16(8-6-2)15-13(17(19)20)9-12(11(3)4)10-14(15)18(21)22/h9-11H,5-8H2,1-4H3",-6.49,Delaney
CC(C)OC(=O)C,"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3",-0.55,Delaney
CC(C)OC=O,"InChI=1S/C4H8O2/c1-4(2)6-3-5/h3-4H,1-2H3",-0.63,Delaney
CC(C)c1ccccc1,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3",-3.27,Delaney
CC(C)c1ccc(NC(=O)N(C)C)cc1,"InChI=1S/C12H18N2O/c1-9(2)10-5-7-11(8-6-10)13-12(15)14(3)4/h5-9H,1-4H3,(H,13,15)",-3.536,Delaney
c1ccc2cnccc2c1,InChI=1S/C9H7N/c1-2-4-9-7-10-6-5-8(9)3-1/h1-7H,-1.45,Delaney
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,"InChI=1S/C14H21N3O3/c1-14(2,3)16-13(19)20-11-8-6-7-10(9-11)15-12(18)17(4)5/h6-9H,1-5H3,(H,15,18)(H,16,19)",-2.93,Delaney
CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,"InChI=1S/C19H18N2O3/c1-14(22)12-13-17-18(23)20(15-8-4-2-5-9-15)21(19(17)24)16-10-6-3-7-11-16/h2-11,17H,12-13H2,1H3",-3.27,Delaney
ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,"InChI=1S/C10Cl10O/c11-2-1(21)3(12)6(15)4(2,13)8(17)5(2,14)7(3,16)9(6,18)10(8,19)20",-5.2589999999999995,Delaney
COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,"InChI=1S/C14H12O5/c1-7-6-9(15)10-11(16-2)8-4-5-18-12(8)14(17-3)13(10)19-7/h4-6H,1-3H3",-3.0210000000000004,Delaney
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,"InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2",-0.244,Delaney
C1OC(O)C(O)C(O)C1O,"InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2",0.39,Delaney
O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,"InChI=1S/C13H18N2O2/c16-12-10-7-4-8-11(10)14-13(17)15(12)9-5-2-1-3-6-9/h9H,1-8H2,(H,14,17)",-4.593999999999999,Delaney
CC(C)=CCCC(O)(C)C=C,"InChI=1S/C10H18O/c1-5-10(4,11)8-6-7-9(2)3/h5,7,11H,1,6,8H2,2-4H3",-1.99,Delaney
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H,-4.64,Delaney
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,"InChI=1S/C9H10Cl2N2O2/c1-13(15-2)9(14)12-6-3-4-7(10)8(11)5-6/h3-5H,1-2H3,(H,12,14)",-3.592,Delaney
OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,"InChI=1S/C15H10Cl2N2O2/c16-8-5-6-12-10(7-8)13(19-15(21)14(20)18-12)9-3-1-2-4-11(9)17/h1-7,15,21H,(H,18,20)",-3.6039999999999996,Delaney
CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 ,"InChI=1S/C24H36O5/c1-5-15(3)24(27)29-21-11-14(2)10-17-7-6-16(4)20(23(17)21)9-8-19-12-18(25)13-22(26)28-19/h6-7,10,14-16,18-21,23,25H,5,8-9,11-13H2,1-4H3",-6.005,Delaney
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,"InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3",-3.37,Delaney
CCOC(=O)CC(=O)OCC,"InChI=1S/C7H12O4/c1-3-10-6(8)5-7(9)11-4-2/h3-5H2,1-2H3",-0.82,Delaney
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,"InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2",0.358,Delaney
OCC(O)C(O)C(O)C(O)CO ,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2",0.06,Delaney
Nc1cccc(Cl)c1,"InChI=1S/C6H6ClN/c7-5-2-1-3-6(8)4-5/h1-4H,8H2",-1.37,Delaney
Clc1cccc(Br)c1,InChI=1S/C6H4BrCl/c7-5-2-1-3-6(8)4-5/h1-4H,-3.21,Delaney
Clc1cccc(I)c1,InChI=1S/C6H4ClI/c7-5-2-1-3-6(8)4-5/h1-4H,-3.55,Delaney
Clc1cccc(c1)N(=O)=O,InChI=1S/C6H4ClNO2/c7-5-2-1-3-6(4-5)8(9)10/h1-4H,-2.77,Delaney
COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,"InChI=1S/C16H13N3O3/c1-22-16(21)19-15-17-12-8-7-11(9-13(12)18-15)14(20)10-5-3-2-4-6-10/h2-9H,1H3,(H2,17,18,19,21)",-3.88,Delaney
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,"InChI=1S/C10H20NO5PS2/c1-5-14-10(13)11(4)9(12)8-19-17(18,15-6-2)16-7-3/h5-8H2,1-4H3",-2.5180000000000002,Delaney
c1c(OC)c(OC)C2C(=O)OCC2c1,"InChI=1S/C10H12O4/c1-12-7-4-3-6-5-14-10(11)8(6)9(7)13-2/h3-4,6,8H,5H2,1-2H3",-1.899,Delaney
CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,"InChI=1S/C23H32O2/c1-14-12-17-18(21(3)9-6-16(25)13-20(14)21)7-11-23(5)19(17)8-10-22(23,4)15(2)24/h12-13,17-19H,6-11H2,1-5H3",-5.27,Delaney
CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,"InChI=1S/C16H14N2O2S/c1-18(12-7-3-2-4-8-12)15(19)11-20-16-17-13-9-5-6-10-14(13)21-16/h2-10H,11H2,1H3",-4.873,Delaney
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,"InChI=1S/C11H13F3N2O3S/c1-6-4-7(2)10(5-9(6)15-8(3)17)16-20(18,19)11(12,13)14/h4-5,16H,1-3H3,(H,15,17)",-3.24,Delaney
CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O ,"InChI=1S/C24H32O4/c1-14-12-18-19(22(4)9-6-17(27)13-21(14)22)7-10-23(5)20(18)8-11-24(23,15(2)25)28-16(3)26/h12-13,18-20H,6-11H2,1-5H3",-5.35,Delaney
CC2=CC(=O)c1ccccc1C2=O ,"InChI=1S/C11H8O2/c1-7-6-10(12)8-4-2-3-5-9(8)11(7)13/h2-6H,1H3",-3.03,Delaney
CC(C)C1CCC(C)CC1O ,"InChI=1S/C10H20O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-11H,4-6H2,1-3H3",-2.53,Delaney
CC(C)C1CCC(C)CC1=O,"InChI=1S/C10H18O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-9H,4-6H2,1-3H3",-2.35,Delaney
CCCC(C)(COC(N)=O)COC(N)=O ,"InChI=1S/C9H18N2O4/c1-3-4-9(2,5-14-7(10)12)6-15-8(11)13/h3-6H2,1-2H3,(H2,10,12)(H2,11,13)",-1.807,Delaney
Sc2nc1ccccc1s2 ,"InChI=1S/C7H5NS2/c9-7-8-5-3-1-2-4-6(5)10-7/h1-4H,(H,8,9)",-3.18,Delaney
COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C ,"InChI=1S/C15H21NO4/c1-10-7-6-8-11(2)14(10)16(13(17)9-19-4)12(3)15(18)20-5/h6-8,12H,9H2,1-5H3",-1.601,Delaney
C,InChI=1S/CH4/h1H4,-0.9,Delaney
CO,"InChI=1S/CH4O/c1-2/h2H,1H3",1.57,Delaney
Cc1ccccc1n3c(C)nc2ccccc2c3=O,"InChI=1S/C16H14N2O/c1-11-7-3-6-10-15(11)18-12(2)17-14-9-5-4-8-13(14)16(18)19/h3-10H,1-2H3",-2.925,Delaney
CCC1(CC)C(=O)NC(=O)N(C)C1=O ,"InChI=1S/C9H14N2O3/c1-4-9(5-2)6(12)10-8(14)11(3)7(9)13/h4-5H2,1-3H3,(H,10,12,14)",-2.23,Delaney
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,"InChI=1S/C9H6Cl2N2O3/c1-12-8(14)13(16-9(12)15)5-2-3-6(10)7(11)4-5/h2-4H,1H3",-2.82,Delaney
COc1ccccc1OCC(O)COC(N)=O,"InChI=1S/C11H15NO5/c1-15-9-4-2-3-5-10(9)16-6-8(13)7-17-11(12)14/h2-5,8,13H,6-7H2,1H3,(H2,12,14)",-0.985,Delaney
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,"InChI=1S/C19H34O3/c1-15(2)22-18(20)14-17(4)11-8-10-16(3)12-9-13-19(5,6)21-7/h8,11,14-16H,9-10,12-13H2,1-7H3",-5.19,Delaney
COCCCNc1nc(NC(C)C)nc(SC)n1,"InChI=1S/C11H21N5OS/c1-8(2)13-10-14-9(12-6-5-7-17-3)15-11(16-10)18-4/h8H,5-7H2,1-4H3,(H2,12,13,14,15,16)",-2.928,Delaney
COc2c1occc1cc3ccc(=O)oc23 ,"InChI=1S/C12H8O4/c1-14-12-10-8(4-5-15-10)6-7-2-3-9(13)16-11(7)12/h2-6H,1H3",-3.6639999999999997,Delaney
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,"InChI=1S/C16H15Cl3O2/c1-20-13-7-3-11(4-8-13)15(16(17,18)19)12-5-9-14(21-2)10-6-12/h3-10,15H,1-2H3",-6.89,Delaney
COC(=O)C,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,0.46,Delaney
COC(=O)C=C,"InChI=1S/C4H6O2/c1-3-4(5)6-2/h3H,1H2,2H3",-0.22,Delaney
COC(=O)c1ccccc1,"InChI=1S/C8H8O2/c1-10-8(9)7-5-3-2-4-6-7/h2-6H,1H3",-1.85,Delaney
CCCCOC,"InChI=1S/C5H12O/c1-3-4-5-6-2/h3-5H2,1-2H3",-0.99,Delaney
CCCOC(=O)CC,"InChI=1S/C6H12O2/c1-3-5-8-6(7)4-2/h3-5H2,1-2H3",-0.82,Delaney
CCCCCCCCCC(=O)OC,"InChI=1S/C11H22O2/c1-3-4-5-6-7-8-9-10-11(12)13-2/h3-10H2,1-2H3",-4.69,Delaney
COC=O,"InChI=1S/C2H4O2/c1-4-2-3/h2H,1H3",0.58,Delaney
COC(=O)c1cc(O)c(O)c(O)c1 ,"InChI=1S/C8H8O5/c1-13-8(12)4-2-5(9)7(11)6(10)3-4/h2-3,9-11H,1H3",-1.24,Delaney
CCCCCC(=O)OC,"InChI=1S/C7H14O2/c1-3-4-5-6-7(8)9-2/h3-6H2,1-2H3",-1.87,Delaney
CNN,"InChI=1S/CH6N2/c1-3-2/h3H,2H2,1H3",1.34,Delaney
CCCCCCCCCCCC(=O)OC,"InChI=1S/C13H26O2/c1-3-4-5-6-7-8-9-10-11-12-13(14)15-2/h3-12H2,1-2H3",-4.69,Delaney
COC(=O)c1cccnc1 ,"InChI=1S/C7H7NO2/c1-10-7(9)6-3-2-4-8-5-6/h2-5H,1H3",-0.46,Delaney
CCCCCCCCC(=O)OC,"InChI=1S/C10H20O2/c1-3-4-5-6-7-8-9-10(11)12-2/h3-9H2,1-2H3",-3.38,Delaney
CCCCCCCC(=O)OC,"InChI=1S/C9H18O2/c1-3-4-5-6-7-8-9(10)11-2/h3-8H2,1-2H3",-3.17,Delaney
CCCC(=O)OCC,"InChI=1S/C6H12O2/c1-3-5-6(7)8-4-2/h3-5H2,1-2H3",-1.36,Delaney
CCC(=O)OC,"InChI=1S/C4H8O2/c1-3-4(5)6-2/h3H2,1-2H3",-0.14,Delaney
CCCOC,"InChI=1S/C4H10O/c1-3-4-5-2/h3-4H2,1-2H3",-0.39,Delaney
COC(C)(C)C,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",-0.24,Delaney
CC1CCCCC1,"InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",-3.85,Delaney
CC1CCCC1,"InChI=1S/C6H12/c1-6-4-2-3-5-6/h6H,2-5H2,1H3",-3.3,Delaney
CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,"InChI=1S/C17H20N2O/c1-17(2,14-10-6-4-7-11-14)18-16(20)19(3)15-12-8-5-9-13-15/h4-13H,1-3H3,(H,18,20)",-3.35,Delaney
COC(=O)c1ccc(O)cc1,"InChI=1S/C8H8O3/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5,9H,1H3",-1.827,Delaney
CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,"InChI=1S/C22H32O3/c1-14(23)25-22(4)12-9-19-17-6-5-15-13-16(24)7-10-20(15,2)18(17)8-11-21(19,22)3/h13,17-19H,5-12H2,1-4H3",-5.284,Delaney
Cc1cc(=O)[nH]c(=S)[nH]1,"InChI=1S/C5H6N2OS/c1-3-2-4(8)7-5(9)6-3/h2H,1H3,(H2,6,7,8,9)",-2.436,Delaney
CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,"InChI=1S/C15H22ClNO2/c1-5-13-8-6-7-11(2)15(13)17(14(18)9-16)12(3)10-19-4/h6-8,12H,5,9-10H2,1-4H3",-2.73,Delaney
CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,"InChI=1S/C16H16ClN3O3S/c1-9-5-3-4-6-14(9)20-10(2)19-13-8-12(17)15(24(18,22)23)7-11(13)16(20)21/h3-8,10,19H,1-2H3,(H2,18,22,23)",-3.78,Delaney
c1ccccc1(OC(=O)NC),"InChI=1S/C8H9NO2/c1-9-8(10)11-7-5-3-2-4-6-7/h2-6H,1H3,(H,9,10)",-1.8030000000000002,Delaney
COc1ccc(NC(=O)N(C)C)cc1Cl,"InChI=1S/C10H13ClN2O2/c1-13(2)10(14)12-7-4-5-9(15-3)8(11)6-7/h4-6H,1-3H3,(H,12,14)",-2.5639999999999996,Delaney
Cc1ncc(N(=O)=O)n1CCO ,"InChI=1S/C6H9N3O3/c1-5-7-4-6(9(11)12)8(5)2-3-10/h4,10H,2-3H2,1H3",-1.26,Delaney
CSc1nnc(c(=O)n1N)C(C)(C)C,"InChI=1S/C8H14N4OS/c1-8(2,3)5-6(13)12(9)7(14-4)11-10-5/h9H2,1-4H3",-2.253,Delaney
Cc1ncc(N(=O)=O)n1CCO,"InChI=1S/C6H9N3O3/c1-5-7-4-6(9(11)12)8(5)2-3-10/h4,10H,2-3H2,1H3",-1.22,Delaney
Fc1cccc(Br)c1,InChI=1S/C6H4BrF/c7-5-2-1-3-6(8)4-5/h1-4H,-2.67,Delaney
Nc1cc(nc(N)n1=O)N2CCCCC2 ,"InChI=1S/C9H15N5O/c10-7-6-8(12-9(11)14(7)15)13-4-2-1-3-5-13/h6H,1-5,10H2,(H2,11,12)",-1.989,Delaney
ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,"InChI=1S/C10Cl12/c11-1-2(12)7(17)4(14)3(13,5(1,15)9(7,19)20)6(1,16)10(21,22)8(2,4)18",-6.8,Delaney
Cc1cccc(N)c1,"InChI=1S/C7H9N/c1-6-3-2-4-7(8)5-6/h2-5H,8H2,1H3",-0.85,Delaney
Nc1cccc(c1)N(=O)=O,"InChI=1S/C6H6N2O2/c7-5-2-1-3-6(4-5)8(9)10/h1-4H,7H2",-2.19,Delaney
Oc1cccc(c1)N(=O)=O,"InChI=1S/C6H5NO3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H",-1.01,Delaney
Cc1cccc(c1)N(=O)=O,"InChI=1S/C7H7NO2/c1-6-3-2-4-7(5-6)8(9)10/h2-5H,1H3",-2.44,Delaney
CON(C)C(=O)Nc1ccc(Cl)cc1,"InChI=1S/C9H11ClN2O2/c1-12(14-2)9(13)11-8-5-3-7(10)4-6-8/h3-6H,1-2H3,(H,11,13)",-2.57,Delaney
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,"InChI=1S/C19H26O12/c1-27-17(26)8-4-2-3-5-10(8)30-19-16(25)14(23)13(22)11(31-19)7-29-18-15(24)12(21)9(20)6-28-18/h2-5,9,11-16,18-25H,6-7H2,1H3",-0.742,Delaney
CN(C)C(=O)Nc1ccc(Cl)cc1,"InChI=1S/C9H11ClN2O/c1-12(2)9(13)11-8-5-3-7(10)4-6-8/h3-6H,1-2H3,(H,11,13)",-2.89,Delaney
Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ,"InChI=1S/C15H10O7/c16-6-1-2-8(9(18)3-6)15-14(21)13(20)12-10(19)4-7(17)5-11(12)22-15/h1-5,16-19,21H",-3.083,Delaney
Cc1cccc(C)c1,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",-2.82,Delaney
CCN(CC)c1ccccc1,"InChI=1S/C10H15N/c1-3-11(4-2)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3",-3.03,Delaney
CN(C)C(=O)C,InChI=1S/C4H9NO/c1-4(6)5(2)3/h1-3H3,1.11,Delaney
CN(C)c1ccccc1,"InChI=1S/C8H11N/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3",-1.92,Delaney
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,"InChI=1S/C4H7Br2Cl2O4P/c1-10-13(9,11-2)12-3(5)4(6,7)8/h3H,1-2H3",-2.28,Delaney
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,"InChI=1S/C17H21NO2/c1-4-18(5-2)17(19)13(3)20-16-12-8-10-14-9-6-7-11-15(14)16/h6-13H,4-5H2,1-3H3",-3.57,Delaney
c1ccc2cc3cc4ccccc4cc3cc2c1,InChI=1S/C18H12/c1-2-6-14-10-18-12-16-8-4-3-7-15(16)11-17(18)9-13(14)5-1/h1-12H,-8.6,Delaney
c1ccc2ccccc2c1,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,-3.6,Delaney
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,"InChI=1S/C12H16Cl2N2O/c1-3-4-7-16(2)12(17)15-9-5-6-10(13)11(14)8-9/h5-6,8H,3-4,7H2,1-2H3,(H,15,17)",-4.77,Delaney
CC(C)=CCC/C(C)=C\CO,"InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7-",-2.46,Delaney
CCNc1ccccc1,"InChI=1S/C8H11N/c1-2-9-8-6-4-3-5-7-8/h3-7,9H,2H2,1H3",-1.7,Delaney
Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 ,"InChI=1S/C15H14N4O/c1-9-6-8-17-14-12(9)18-15(20)11-3-2-7-16-13(11)19(14)10-4-5-10/h2-3,6-8,10H,4-5H2,1H3,(H,18,20)",-3.19,Delaney
Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O,"InChI=1S/C13H8Cl2N2O4/c14-7-1-4-12(18)9(5-7)13(19)16-11-3-2-8(17(20)21)6-10(11)15/h1-6,18H,(H,16,19)",-4.7,Delaney
NC(=O)c1cccnc1 ,"InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)",0.61,Delaney
COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,"InChI=1S/C17H18N2O6/c1-9-13(16(20)24-3)15(14(10(2)18-9)17(21)25-4)11-7-5-6-8-12(11)19(22)23/h5-8,15,18H,1-4H3",-4.76,Delaney
ON=Cc1ccc(o1)N(=O)=O ,"InChI=1S/C5H4N2O4/c8-6-3-4-1-2-5(11-4)7(9)10/h1-3,8H",-2.19,Delaney
CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,"InChI=1S/C16H13N3O3/c1-18-14-8-7-12(19(21)22)9-13(14)16(17-10-15(18)20)11-5-3-2-4-6-11/h2-9H,10H2,1H3",-3.7960000000000003,Delaney
O=C1NCCN1c2ncc(s2)N(=O)=O,"InChI=1S/C6H6N4O3S/c11-5-7-1-2-9(5)6-8-3-4(14-6)10(12)13/h3H,1-2H2,(H,7,11)",-3.22,Delaney
CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,"InChI=1S/C11H13F3N4O4/c1-3-16(4-2)9-7(17(19)20)5-6(11(12,13)14)8(15)10(9)18(21)22/h5H,3-4,15H2,1-2H3",-3.5610000000000004,Delaney
Clc1cccc(n1)C(Cl)(Cl)Cl,"InChI=1S/C6H3Cl4N/c7-5-3-1-2-4(11-5)6(8,9)10/h1-3H",-3.76,Delaney
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,"InChI=1S/C15H11N3O3/c19-14-9-16-15(10-4-2-1-3-5-10)12-8-11(18(20)21)6-7-13(12)17-14/h1-8H,9H2,(H,17,19)",-3.7960000000000003,Delaney
O=N(=O)c1ccccc1,InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,-1.8,Delaney
CCN(=O)=O,"InChI=1S/C2H5NO2/c1-2-3(4)5/h2H2,1H3",-0.22,Delaney
Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2,InChI=1S/C12H7Cl2NO3/c13-8-1-6-12(11(14)7-8)18-10-4-2-9(3-5-10)15(16)17/h1-7H,-5.46,Delaney
O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,"InChI=1S/C8H6N4O5/c13-6-4-11(8(14)10-6)9-3-5-1-2-7(17-5)12(15)16/h1-3H,4H2,(H,10,13,14)",-3.38,Delaney
O=N(=O)OCC(CON(=O)=O)ON(=O)=O ,"InChI=1S/C3H5N3O9/c7-4(8)13-1-3(15-6(11)12)2-14-5(9)10/h3H,1-2H2",-2.22,Delaney
CN(=O)=O,InChI=1S/CH3NO2/c1-2(3)4/h1H3,0.26,Delaney
CNc1ccccc1,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",-1.28,Delaney
CCCCCCCCC,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",-5.88,Delaney
OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,"InChI=1S/C33H25N3O3/c37-31-28-22-19-23(33(39,21-13-5-2-6-14-21)25-16-8-10-18-35-25)29(30(28)32(38)36-31)27(22)26(20-11-3-1-4-12-20)24-15-7-9-17-34-24/h1-19,22,28-30,39H,(H,36,37,38)",-3.931,Delaney
CN(C)C(=O)NC1CC2CC1C3CCCC23,"InChI=1S/C13H22N2O/c1-15(2)13(16)14-12-7-8-6-11(12)10-5-3-4-9(8)10/h8-12H,3-7H2,1-2H3,(H,14,16)",-3.1710000000000003,Delaney
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,"InChI=1S/C22H28O3/c1-4-22(25-14(2)23)12-10-20-19-7-5-15-13-16(24)6-8-17(15)18(19)9-11-21(20,22)3/h1,13,17-20H,5-12H2,2-3H3",-4.8,Delaney
CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,"InChI=1S/C20H26O3/c1-3-19(22)10-8-16-15-5-4-13-12-14(21)6-11-20(13,23)17(15)7-9-18(16,19)2/h1,12,15-17,22-23H,4-11H2,2H3",-4.57,Delaney
CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl,"InChI=1S/C12H9ClF3N3O/c1-17-9-6-18-19(11(20)10(9)13)8-4-2-3-7(5-8)12(14,15)16/h2-6,17H,1H3",-4.046,Delaney
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,"InChI=1S/C14H10Cl4/c15-10-7-5-9(6-8-10)13(14(17)18)11-3-1-2-4-12(11)16/h1-8,13-14H",-6.51,Delaney
Nc1ccccc1O,"InChI=1S/C6H7NO/c7-5-3-1-2-4-6(5)8/h1-4,8H,7H2",-0.72,Delaney
Nc1ccccc1Cl,"InChI=1S/C6H6ClN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2",-1.52,Delaney
Clc1ccccc1Br,InChI=1S/C6H4BrCl/c7-5-3-1-2-4-6(5)8/h1-4H,-3.19,Delaney
Clc1ccccc1I,InChI=1S/C6H4ClI/c7-5-3-1-2-4-6(5)8/h1-4H,-3.54,Delaney
Clc1ccccc1N(=O)=O,InChI=1S/C6H4ClNO2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H,-2.55,Delaney
CCCCCCCC,"InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",-5.24,Delaney
CCOC(=O)N,"InChI=1S/C3H7NO2/c1-2-6-3(4)5/h2H2,1H3,(H2,4,5)",0.85,Delaney
Fc1ccccc1Br,InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,-2.7,Delaney
NC(=O)c1ccccc1O,"InChI=1S/C7H7NO2/c8-7(10)5-3-1-2-4-6(5)9/h1-4,9H,(H2,8,10)",-1.82,Delaney
COc1ccccc1O,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3",-1.96,Delaney
Nc1ccccc1N(=O)=O,"InChI=1S/C6H6N2O2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H,7H2",-1.96,Delaney
COc1ccccc1N(=O)=O,"InChI=1S/C7H7NO3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3",-1.96,Delaney
Oc1ccccc1N(=O)=O,"InChI=1S/C6H5NO3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H",-1.74,Delaney
Cc1ccccc1N(=O)=O,"InChI=1S/C7H7NO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3",-2.33,Delaney
CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,"InChI=1S/C12H18N4O6S/c1-3-5-14(6-4-2)12-10(15(17)18)7-9(23(13,21)22)8-11(12)16(19)20/h7-8H,3-6H2,1-2H3,(H2,13,21,22)",-5.16,Delaney
