FileHandle,Smiles,SoluteName,Formula,Subset,Charge,Level1,Level2,Level3,Solvent,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea
0041nap,c1c2c(ccc1)cccc2,naphthalene,H8C10,[g],0,2,1,6,heptane,-7.02,abs,1.9113,1.3878,0,0,28.28,0,0,0,98.761,96.028,66.823,135.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.789
0041nap,c1c2c(ccc1)cccc2,naphthalene,H8C10,[g],0,2,1,6,hexadecane,-7.29,abs,2.0402,1.4345,0,0,38.93,0,0,0,98.761,96.028,66.823,135.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.789
0041nap,c1c2c(ccc1)cccc2,naphthalene,H8C10,[g],0,2,1,6,octanol,-6.97,abs,9.8629,1.4295,0.37,0.48,39.01,0,0,0.2304,98.761,96.028,66.823,135.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.789
0041nap,c1c2c(ccc1)cccc2,naphthalene,H8C10,[a],0,2,1,6,water,-2.39,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,98.761,96.028,66.823,135.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.789
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,4methyl2pentanone,-9.38,abs,12.8871,1.3962,0,0.51,33.83,0,0,0.2601,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,benzene,-7.12,abs,2.2706,1.5011,0,0.14,40.62,1,0,0.0196,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,bromobenzene,-6.87,abs,5.3954,1.5597,0,0.09,50.72,0.734449,0.020449,0.0081,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,bromoform,-6.88,abs,4.2488,1.6005,0.15,0.06,64.58,0,0.5625,0.0036,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,butylacetate,-8.96,abs,4.9941,1.3941,0,0.45,35.81,0,0,0.2025,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,butylbenzene,-6.76,abs,2.36,1.4898,0,0.15,41.33,0.36,0,0.0225,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,carbondisulfide,-6.27,abs,2.6105,1.6319,0,0.07,45.45,0,0,0.0049,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,carbontet,-6.14,abs,2.228,1.4601,0,0,38.04,0,0.64,0,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,chlorobenzene,-6.96,abs,5.6968,1.5241,0,0.07,47.48,0.734449,0.020449,0.0049,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,chloroform,-7.14,abs,4.7113,1.4459,0.15,0.02,38.39,0,0.5625,0.0004,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,cyclohexane,-5.57,abs,2.0165,1.4266,0,0,35.48,0,0,0,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,decalin,-5.38,abs,2.196,1.4528,0,0,43.82,0,0,0,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,decane,-5.5,abs,1.9846,1.4102,0,0,33.64,0,0,0,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,decanol,-8.58,abs,7.5305,1.4372,0.37,0.48,41.04,0,0,0.2304,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,dibromoethane,-7.22,abs,4.9313,1.5387,0.1,0.17,56.93,0,0.25,0.0289,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,dichloroethane,-7.48,abs,10.125,1.4448,0.1,0.11,45.86,0,0.25,0.0121,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,diethylether,-8.75,abs,4.24,1.3526,0,0.41,23.96,0,0,0.1681,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,diisopropylether,-8.35,abs,3.38,1.3679,0,0.41,24.86,0,0,0.1681,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,ethylacetate,-8.7,abs,5.9867,1.3723,0,0.45,33.67,0,0,0.2025,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,ethylbenzene,-6.82,abs,2.4339,1.4959,0,0.15,41.38,0.5625,0,0.0225,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,heptane,-5.32,abs,1.9113,1.3878,0,0,28.28,0,0,0,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,heptanol,-8.69,abs,11.321,1.4249,0.37,0.48,38.5,0,0,0.2304,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,hexadecane,-5.14,abs,2.0402,1.4345,0,0,38.93,0,0,0,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,hexane,-5.49,abs,5.9491,1.4199,0,0.1,37.03,0,0.020449,0.01,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,hexanol,-8.76,abs,12.5102,1.4178,0.37,0.48,37.15,0,0,0.2304,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,iodobenzene,-6.76,abs,4.547,1.62,0,0.12,55.72,0.734449,0,0.0144,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,isooctane,-5.3,abs,1.9358,1.3915,0,0,26.38,0,0,0,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,mesitylene,-6.8,abs,2.265,1.4994,0,0.19,39.65,0.444889,0,0.0361,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,methylenechloride,-7.5,abs,8.93,1.4242,0.1,0.05,39.15,0,0.444889,0.0025,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,nitrobenzene,-7.86,abs,34.8091,1.5562,0,0.28,57.54,0.444889,0,0.0784,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,nonane,-5.6,abs,1.9605,1.4054,0,0,32.21,0,0,0,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,nonanol,-8.61,abs,8.5991,1.4333,0.37,0.48,40.14,0,0,0.2304,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,octane,-5.47,abs,5.0244,1.4524,0,0.12,41.28,0,0.0121,0.0144,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,octanol,-8.69,abs,9.8629,1.4295,0.37,0.48,39.01,0,0,0.2304,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,onitrotoluene,-7.79,abs,25.6692,1.545,0,0.27,59.12,0.36,0,0.0729,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,pentane,-5.67,abs,1.8371,1.3575,0,0,22.3,0,0,0,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,pentanol,-8.55,abs,15.13,1.4101,0.37,0.48,36.5,0,0,0.2304,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,tetrachloroethene,-6.1,abs,2.268,1.5053,0,0,45.19,0,0.444889,0,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,toluene,-6.93,abs,2.2322,1.4909,0,0.19,38.34,0.36,0,0.0361,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[a],0,2,2,2,water,-6.62,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0053phe,c1(ccccc1)O,phenol,H6C6O1,[g],0,2,2,2,xylene,-6.83,abs,2.3879,1.4995,0,0.16,41.38,0.5625,0,0.0256,74.866,60.488,42.537,81.184,0,0,0,0,0,0,0,0,18.392,8.575,0,4.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.746
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,4methyl2pentanone,-8.79,abs,12.8871,1.3962,0,0.51,33.83,0,0,0.2601,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,benzene,-6.66,abs,2.2706,1.5011,0,0.14,40.62,1,0,0.0196,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,butylacetate,-8.44,abs,4.9941,1.3941,0,0.45,35.81,0,0,0.2025,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,chloroform,-6.7,abs,4.7113,1.4459,0.15,0.02,38.39,0,0.5625,0.0004,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,cyclohexane,-5.2,abs,2.0165,1.4266,0,0,35.48,0,0,0,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,decalin,-5.11,abs,2.196,1.4528,0,0,43.82,0,0,0,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,decanol,-8.01,abs,7.5305,1.4372,0.37,0.48,41.04,0,0,0.2304,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,dichloroethane,-6.91,abs,10.125,1.4448,0.1,0.11,45.86,0,0.25,0.0121,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,diethylether,-7.95,abs,4.24,1.3526,0,0.41,23.96,0,0,0.1681,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,heptane,-5.01,abs,1.9113,1.3878,0,0,28.28,0,0,0,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,hexadecane,-5.91,abs,2.0402,1.4345,0,0,38.93,0,0,0,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,hexanol,-8.42,abs,12.5102,1.4178,0.37,0.48,37.15,0,0,0.2304,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,iodobenzene,-6.04,abs,4.547,1.62,0,0.12,55.72,0.734449,0,0.0144,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,mcresol,-8.4,abs,12.44,1.5438,0.57,0.34,51.37,0.5625,0,0.1156,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,nitrobenzene,-7.29,abs,34.8091,1.5562,0,0.28,57.54,0.444889,0,0.0784,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,octane,-5.19,abs,5.0244,1.4524,0,0.12,41.28,0,0.0121,0.0144,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,octanol,-8.2,abs,9.8629,1.4295,0.37,0.48,39.01,0,0,0.2304,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[a],0,2,2,2,water,-5.49,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0056mcr,c1ccc(cc1C)O,m-cresol,H8C7O1,[g],0,2,2,2,xylene,-6.32,abs,2.3879,1.4995,0,0.16,41.38,0.5625,0,0.0256,96.138,62.885,56.85,81.215,0,0,0,0,0,0,0,0,18.419,8.543,0,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.442
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,4methyl2pentanone,-6.33,abs,12.8871,1.3962,0,0.51,33.83,0,0,0.2601,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,aceticacid,-5.3,abs,6.2528,1.372,0.61,0.44,39.01,0,0,0.1936,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,acetophenone,-6.2,abs,17.44,1.5372,0,0.48,56.19,0.444889,0,0.2304,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,aniline,-6.3,abs,6.8882,1.5863,0.26,0.41,60.62,0.734449,0,0.1681,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,benzene,-4.02,abs,2.2706,1.5011,0,0.14,40.62,1,0,0.0196,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,benzylalcohol,-6.96,abs,12.4569,1.5396,0.33,0.56,52.96,0.5625,0,0.3136,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,bromoform,-4.54,abs,4.2488,1.6005,0.15,0.06,64.58,0,0.5625,0.0036,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,butanol,-6.81,abs,17.3323,1.3993,0.37,0.48,35.88,0,0,0.2304,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,butanone,-6.88,abs,18.2457,1.3788,0,0.51,34.5,0,0,0.2601,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,butylacetate,-6.11,abs,4.9941,1.3941,0,0.45,35.81,0,0,0.2025,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,carbondisulfide,-2.98,abs,2.6105,1.6319,0,0.07,45.45,0,0,0.0049,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,carbontet,-3.64,abs,2.228,1.4601,0,0,38.04,0,0.64,0,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,chloroform,-4.74,abs,4.7113,1.4459,0.15,0.02,38.39,0,0.5625,0.0004,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
0086eth,C(=O)(C)O,aceticacid,H4C2O2,[g],0,2,5,0,cyclohexane,-1.73,abs,2.0165,1.4266,0,0,35.48,0,0,0,50.326,18.311,25.273,11.467,0,0,0,0,0,0,0,0,43.233,9.17,0,21.68,8.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.87
